Nama Restoran,Nama,Pengguna Gojek Sejak,Rating,Ulasan,Produk yang Dibeli,Tanggal Beli,Waktu Scraping
"Pizza Hut Delivery - PHD, Dharmahusada",A****,25 November 2020,1.0,saya order paket yang ada minum tp tidak dpt minum,Seru Ber-2 - Wingstreet,18 Juni 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",I**** A***,26 Mei 2017,1.0,"gara2 gak dikasih peralatan makan, jadi terhambat makanku nungguin garpu sendok di hotel. parah sih PHD ini",Beef Spaghetti,13 Juni 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",M*****,8 Desember 2015,5.0,Selalu puas sih tiap pesan di PHD . Thanks 🖤,Double Box Signature Regular,11 Mei 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D**** K***** D***,23 September 2015,1.0,Kejunya sudah tidak seperti dulu. Terlalu sedikit.,Pepperoni Cheese Fusilli,11 Mei 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",H***** R********,20 Oktober 2019,5.0,"semoga sehat selalu tetap semangat dan jaga kesehatan dalam pandemi ini... 
aamiin ya rabbal alamin 🤲",Paket Meriah - Melon Lemonade,4 Mei 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D***,2 Oktober 2015,5.0,still delicious with a good promo,Triple Hepi,25 April 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",N* H** S**,20 Agustus 2019,1.0,"pizza nya nga ngembang, 1 lapisan sprt blm matang, ini pertama kali mkn pizza yg paling tidak enak",L1MO PIZZA,11 April 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",F****,2 September 2015,3.0,orderan kali ini tdk sesuai. karena sebenernyabga order. dlm 1 hr itu kejadian 2x auto order gofood. rincian biaya blm keluar..blm klik order. tp auto order. aplikasinya error kali. dicancel jg ga bs. dr customer atau driver atau cs gojek. huft. semoga ga kejadian lg. mood makan jd auto ilang. rasa kurang sip. karena saya slh 1 penyuka meat lover dan super supreme,BOGO Regular Pizza,28 Maret 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",I**,14 September 2016,2.0,rasanya kurang mantap beda dengan biasanya kalau nggak promo,BOGO Regular Pizza,25 Maret 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D**** K***** D***,23 September 2015,4.0,rasa rotinya kayak odading. tolong ditingkatkan kualitas rasanya yaa. makasiiih,Pepperoni Cheese Fusilli - My Box Pizza,4 Maret 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",E****,1 Desember 2019,4.0,saus sambelnya cuma dikasih 1 doang,My Box Pizza,28 Februari 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",S**** H***,11 Oktober 2018,4.0,tolong sebaik nya ditambah kantong plastik juga untuk setiap packing nya supaya lebih kwalitas  dimasa pandemi ini juga tidak terkena hujan.trims,Regular Pizza,24 Januari 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",Z****,4 Februari 2018,3.0,tunanya dikit banget gak kerasa,My Box,22 Januari 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",S**** H***,11 Oktober 2018,5.0,lebih. baik kalau packing. di bungkus  plastik lagi apalagi diseal lebih sip safety & nggak kena hujan thanks,Triple Meriah,19 Januari 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",K*** P******,19 Maret 2015,4.0,koq ngak dikasih sendok n saos,Beef Lasagna,11 Januari 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A**** R*****,16 November 2018,5.0,"we love pizza hut,,,,,,,,enaaaaak betul",Triple Meriah Pasta,7 Januari 2021,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D*** R*****,8 September 2017,2.0,"kemasan beef lasagna hangat, tp tnyta lasagna nya dingin dan encer",Double Meal,31 Desember 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",B** T****,20 Desember 2020,2.0,"pizzanya udah dingin, keras tolong dijaga kualitas makanannya jgn makanan dingin yang dikirim",Double Meriah,25 Desember 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",N*** H******,29 Agustus 2020,3.0,harusnya di infoin kalo pizzanya yg mini,Triple Meriah,18 Desember 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D**** K***** D***,23 September 2015,3.0,Saya sudah menulis pesan untuk diberi tambahan saos. Tapi dapatnya hanya 1 sch untuk pesanan saya tadi. Pizzanya over cooked. Semoga ke depannya semakin baik lagi. Thank you,Seru Ber-2,28 November 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",T***** I*****,20 September 2015,2.0,pizzanya cuma topping sosis dan sedikit,Paket Meriah 3,12 November 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",M****,7 November 2016,3.0,"lasagna: dalamnya tdk panas, rasanya terlalu asam.
spaghetti: kurang banyak sausnya",Beef Lasagna - Beef Spaghetti,4 November 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",P******,13 April 2016,2.0,tidak sesuai gambar,Paket Meriah 1,31 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",H**** S*************,13 Februari 2017,3.0,"jumlah sosis nya dikit, gak sama kyk yg diprofilnya",Paket Meriah 2,29 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",R***,14 Desember 2017,2.0,"pizzanya request beda rasanya,,datengnya sama rasanya...",Double Box,24 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",E***,22 Agustus 2017,3.0,harga lebih murah... krn isiannya memqng tidak seprti seharusnya... tidak seperti standar PHD...,Paket Meriah 1,23 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",S***** A********,21 November 2017,3.0,saya sdh bayar pakai tambahan mayonaise dan sambal dan sudah di bayar ada struk pembelian untuk barang tersebut tp barang tidak di bawakan...lain kali coba lebih teliti,Double Box,15 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",N**** F**,31 Desember 2019,4.0,Spaghetty nya kurang sipp,Paket Meriah 4 - Regular Pizza,15 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A****,26 Januari 2019,2.0,"sambalnya cuman dikasih 2 set
PD hal habisnya 200.000an
1 loyang cuman 1 set sambal",Double Box,10 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",G***** A********,7 Desember 2016,2.0,"pizza nya gak enak sama sekali, pepperoni nya yg enak.",Paket Meriah 3,10 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A****,20 Oktober 2017,1.0,ditipu.. toping seadanya,Paket Meriah 1,6 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",L****,3 Mei 2017,4.0,waktu sampai rumah sdh agak dingin pizzanya,Regular Pizza,4 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",P******* K** T*******,8 April 2018,3.0,Toppingnya pelit banget:)))),Paket Meriah 1,5 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A**,1 November 2015,1.0,topingnya terlalu parah masak 1 slice cuma 1 sosis,Paket Meriah 1,3 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",I****,21 September 2015,2.0,paket reguler isi 8 potong pizza-nya tipis bgy,Paket Meriah 1,2 Oktober 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",E***** J******,8 Maret 2016,4.0,toping nya sepi..,Paket Meriah 1,27 September 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A****,18 Januari 2017,2.0,pizzanya tipis bgt. apa krna promo? tpi ga ada keterangan tipis. biasanya tebal aja hehe,Paket Meriah 1,26 September 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",W****,20 Juli 2015,5.0,harga diskon rotinya tipiiiiiissssssssssssssssss banget,Paket Meriah 1,25 September 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A**** N*****,14 Juni 2020,5.0,terima kasih yaaa,Seru Sendiri - Big Box,16 Agustus 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A**** O******,21 Agustus 2015,4.0,Dulu pernah beli lasagna rasanya enak bgt dan dagingnya byk kok kemarin beli lagi gak kerasa sm sekali dagingnya. Kecewa sih diluar ekspektasiku. Gak kyk awal beli,Beef Lasagna,11 Agustus 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",W****,3 September 2016,2.0,"Pizza nya kenapa tidak di beri packaging plastik seperti sebelum2 nya? Padahal saya sering beli disini, tapi kemarin saya beli pizzanya cuman di packing karduanya saja, kardusnya itu ada dua bolongan besar. Padahal saat masuk perumahan semuanya di semprot disinfektan sama satpamnya. Jadinya pizza nya kena disinfektan gak bisa dimakan.",My Box,31 Juli 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",V**** V**** K*****,23 Maret 2017,1.0,Ga seduai dengan picture.... Tipis banget lagi...,Regular Pizza,30 Juli 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",L***,16 September 2017,1.0,pizza nya dibawa sm abang gojek tanpa kantong kresek gmn sekelasnya pizza phd tdk menerapkan protokol kebersihan sm sekali,Regular Pizza,25 Juli 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",R**** I** S***,4 Januari 2019,4.0,"Untuk Pizza Ok, tp saus & kentang saladnya asin sekali. Mohon untuk dipastikan kembali sebelum di serve. Thanks",Fresh Salad - Regular Pizza,29 Mei 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",E*******,18 Februari 2018,5.0,Taste in every bites,Regular Pizza,22 Mei 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A****,14 Agustus 2019,2.0,"kok lasagna nya beda rasanya ky dine in? porsinya jadi lebih dikit, gaada rasa cheese nya sama sekali. fettuccine nya keasinan bgttttt. smg jd lbh baik y🙄",Double Meal,18 Mei 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",R***,3 Juni 2018,5.0,enak & mengenyangkan,Double Box - Pepperoni Cheese Fusilli,16 Mei 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D***,31 Januari 2016,1.0,Masakan udah dingin...,Double Meal - Orange Delight,11 Mei 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",I* 9,16 Juli 2017,1.0,tumpah acak2 an pas sampai,Big Box Signature - Melon Lemonade,11 April 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",W****,19 September 2015,5.0,Enak banget BoBa nya,Meat Lovers Cheesy Mayo Regular Stuffed Crust,9 April 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",I**,28 April 2015,1.0,baik pizza maupun salad bahan2nya sdh tidak segar ..,Super Supreme Regular Stuffed Crust - Fresh Salad,7 April 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",P*****,23 Desember 2016,3.0,"porsinya skrg lbh tipis, mints tambah saus kok nambah duit ya?",Meat Lovers Regular,12 Maret 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",S**** A***** P****,4 Juli 2018,4.0,adonannya sekarang kok jadi tipis banget ya?,Meat Lovers Regular,8 Maret 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",H******,21 April 2016,3.0,Lebih enak menu big bix yg tahun 2018’pak,Big Box Signature,4 Maret 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",R****,28 April 2019,5.0,"payung kotak tujuh dinosaurus
pizza enak mau nambah terus  💌😜",MyBox Honey Mustard Chicken + Beef Sausage,3 Maret 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",F***,18 Mei 2017,3.0,antara gambar & kenyataannya ga sama ya 😆,Cheesebomb Cheesy Galore Gojek,27 Februari 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",K******** I*******,21 Mei 2016,4.0,spagettinya krg empuk mie masih keras dan pizza nya krg gede tapi rasanya enak,HEBOH Ber - 2,20 Februari 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",N**,20 Februari 2016,2.0,"tulisan di gofoodnya beef fettucini, sampainya spagetti. padahal pesen sesuai aplikasi, kalau gofood gini kan susah gimana mau balikinnya😑",HEBOH Ber - 2,19 Februari 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",R*** Y**** A*,9 Agustus 2017,1.0,porsinya kurang,HEBOH Ber - 2,16 Februari 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",M*** P***,7 Februari 2020,5.0,driver top markotop,BIG BOX Cheesebomb,14 Februari 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D**** S*****,8 September 2019,5.0,kesukaan keluarga,Meaty Jumbo Stuffed Crust,14 Februari 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",W**** S******,29 Oktober 2016,3.0,cheesy mayonya kali ini hampir tidak ada. rotinya juga tipis sekali,Meat Lovers Cheesy Mayo Jumbo,5 Februari 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",E**** Y*******,11 September 2017,1.0,mnta tambahan saos sambal knapa tambahan 1.000 per bungkus,My Box Cheesy Frank + Mozza Shrimp Bites,31 Januari 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",I**,20 Agustus 2017,4.0,"sdh bagus,lebih ditingkatkan lagi",My Box Beef BBQ + Curly Potato,30 Januari 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",L***,30 Agustus 2016,1.0,"kentangnya tidak sama jenisnya, porsi sedikit, tidak diberi alumunium foil shgg tdk hangat",Cheesy Melt Potato,21 Januari 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",H*** L*******,26 Juli 2016,2.0,"saos nya masa dpet sachet 1 aja. kmrn saya pesan  phd di tempat lain, sama menunya seperti yg saya pesan sekarang, dapat 2 saus dlm cup. saos mayonaise dan apa saya lupa.... #mengecewakan",Chicken Wingstreet with BBQ Sauce  - 6 pcs - Tuna Melt Regular Stuffed Crust,7 Januari 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",G****,29 Desember 2018,5.0,porsi pas untuk orang satu enak bgt,My Box Chicken,2 Januari 2020,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",P*******,9 Juli 2019,3.0,maaf rasax aneh d lidah saya,Paket Seru CheeseBomb,24 Desember 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada","I** Y*** ,***** E******",31 Juli 2016,2.0,pasta nya tdk sama dgn yg dipesan,Heboh Berdua,22 Desember 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D**** R******,2 Agustus 2015,5.0,cepet sampe tujuan. terima kasih bapak gojek,Double Box Signature,21 November 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",F***** M******,30 Maret 2017,1.0,There's no spoon or fork for spaghetti. I ordered Fusili but then i got Ayam Geprek Spaghetti. Too small pizza,Heboh Berdua,18 November 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",C***,31 Maret 2017,5.0,banyakin promo yaaaaa,My Box Chicken,10 November 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",C****** B***,16 November 2016,5.0,makasih udah mau tulis,Spicy Creamy Chicken Rice - Big Box Signature,6 November 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",F*****,11 November 2015,3.0,Sending pasta without any utensil,HEBOH Ber - 2,15 September 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",C*****,30 November 2015,2.0,pesen spageti biasa tp malah di kasih spageti grepek. aneh rasanya,HEBOH Ber - 2,6 September 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A**** A******,13 Juni 2017,3.0,pizza nya terlalu kering sampe pinggirnya malah kaya roti goreng. hmmm,My Box (Meat Lovers + Shrimp Tempura) + Lemon Tea,29 Agustus 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",F****,2 September 2015,5.0,good job 👍 terimakasih,N/A,22 Agustus 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A*** L*****,8 Mei 2017,4.0,"Saosnya cuma 1 sachet.
Minimal 2 sachet, apalagi pesanannya 2 macam.",My Box (Meat Lovers + Shrimp Tempura) + Lemon Tea - Chicken Fettuccine Alla Italia,18 Agustus 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",H****,3 Februari 2019,5.0,phd favorit 👍👍👍👍👍👍👍,N/A,3 Agustus 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",S********,29 Februari 2016,4.0,Masih lebih suka American Favorite 😁. Tapi lumayanlah,N/A,2 Agustus 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",J**** R***** E***,26 Januari 2016,5.0,Keep up the good work,N/A,30 Juli 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",M* I** A*****,28 Oktober 2015,1.0,Lama datangnya,N/A,22 Juli 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",M**** R****,15 Februari 2017,1.0,tidak melihat note pembeli,N/A,12 Juli 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D**** K***** D***,23 September 2015,4.0,saos sambal sachet nya mohon ditambah. karakter orang indo kan penyuka sambal. saya berharap saos sambal yg diberikan ph juga tidak sedikit. trimakasih 😊,N/A,6 Juli 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",R**** H******,16 Desember 2015,5.0,kriuk kriuk yummy,N/A,17 Juni 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D**** E* N*****,4 Desember 2016,3.0,honey chicken nya terlalu manis,N/A,12 Juni 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D*** L*******,1 Desember 2015,5.0,sayang g dikasih sendok&saos sambel😓,N/A,2 Juni 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A*****,31 Juli 2016,3.0,Mohon maaf agak gosong kak 🙏,N/A,28 Mei 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",G**** A** N*****,7 November 2016,4.0,porsi kejunya kurang hehe,N/A,12 Mei 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",G****** A**,15 Mei 2017,5.0,"Potongannya terlalu besar, untuk 1 orang terlalu banyak jika 1 potong sebesar itu..",N/A,27 April 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D*****,16 Februari 2017,1.0,"bingung order kok beda, kacau",N/A,28 April 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",N*******,8 Januari 2017,1.0,pesanan kurang 1,N/A,27 April 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D**** I******* P***********,27 Agustus 2015,3.0,saucenya kurang,N/A,26 April 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",E***,3 Juli 2017,5.0,sukses buat phd,N/A,10 April 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A*******,31 Agustus 2015,4.0,"Kalo mkn ditempat banyak, ini dikir bgt",N/A,3 April 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A** A******,10 November 2015,2.0,"Puff pastry nya basi, bau banget rasanya juga asam kecut :(",N/A,3 April 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A*****,6 Januari 2018,4.0,"yang pasta kurang creamy, terlalu kering",N/A,28 Maret 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",F**** I********,28 Februari 2016,5.0,pocket bites hella good,N/A,26 Maret 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",R**** S*********,26 April 2017,4.0,pinggiran keju stfcrushnya kurang krunchy,N/A,26 Februari 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",D**** D**,28 April 2016,5.0,makasih buat mbak gojek..ramah..sopan..baik...tidak lebih dari 30mnt udah sampe....mana gerimis lagi...,N/A,21 Februari 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",N****,26 Maret 2017,2.0,rasa pizzanya hambar. tidak seperti biasanya.,N/A,16 Februari 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",T*****,4 April 2016,3.0,"lain kali dicek dulu baru kirim, biar gak ada yg ketinggalan.",N/A,8 Februari 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",R*** I********,6 September 2015,2.0,Sdh dingin nyampe sini..,N/A,6 Februari 2019,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",H*** S******,22 Maret 2017,5.0,sip tapi mahhhhhhhaaaaaal,N/A,21 November 2018,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",R***,27 Juli 2015,1.0,minta tambahan saos tdk dikasi...saos cmn 2 pcs,N/A,3 Oktober 2018,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A*****,28 Agustus 2015,5.0,hidangannya dingin,N/A,8 September 2018,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",N**** A**,31 Agustus 2015,1.0,cs tdk sopan dan salah mencatat order. ketika di komplain mqlah ngomel dan telp ditatuh begitu saja pelanggan menunggu dan dicuekin,N/A,29 Agustus 2018,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",I***,4 Juli 2016,1.0,"porsi tidak sesuai gambar dan harga, dagingnya sedikit",N/A,28 Agustus 2018,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",F*******,27 Oktober 2015,3.0,rasa tidak enak,N/A,5 Agustus 2018,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A** S*******,31 Oktober 2015,3.0,"thinner crust, less cheese",N/A,4 Agustus 2018,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",J*** B******,22 Agustus 2017,3.0,kurang garing pizza nya,N/A,14 Juli 2018,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",B* N*****,21 Oktober 2017,3.0,Koq kulit pizzanya agak alot,N/A,8 Juli 2018,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",A** S*******,31 Oktober 2015,3.0,"very thin crust, minimal topping",N/A,23 Juni 2018,2025-07-11 07:40:59
"Pizza Hut Delivery - PHD, Dharmahusada",J***,24 Desember 2016,1.0,kualitas pizza tidak seperti biasanya,N/A,28 Mei 2018,2025-07-11 07:40:59
